165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,160,10
165,190,10
165,190,10
165,190,10
165,190,10
165,190,10
165,190,10
165,190,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,154,10
165,165,10
165,165,10
165,165,10
165,165,10
165,165,10
165,165,10
165,165,10
165,165,10
165,165,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,158,10
165,185,10
165,185,10
165,185,10
165,185,10
165,185,10
165,185,10
165,185,10
165,185,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,186,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,166,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,156,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,163,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,177,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,152,10
165,152,10
165,152,10
165,152,10
165,152,10
165,152,10
165,152,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,168,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
165,171,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,115,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
125,130,10
